user	home_proj	global_edits
Chipermc	enwiki	143.0
Chipgc	enwiki	116.0
ChipmunkRaccoon	enwiki	606.0
Chips Critic	enwiki	49.0
ChipsIL	hewiki	185.9
Chire	enwiki	179.7
Chiro08	enwiki	4025.1
Chirograph	dewiki	150.0
Chirrigundo	cawiki	22.0
Chisme	enwiki	351.0
Chiswick Chap	enwiki	26176.6
Chiting	zhwiki	93.0
Chittnedichiranjivi	enwiki	196.0
ChiuHsiao1221	zhwiki	279.1
Chiumbo	fiwiktionary	1163.0
ChiveFungi	enwiki	1145.5
Chivista	dewiki	1301.2
Chiyako92	itwiki	5243.3
Chiüplüw	commonswiki	30.0
Chjhs002110	zhwiki	61.0
Chjoaygame	enwiki	59.0
Chk2011	zhwiki	17379.599999999995
Chlebashořčicí	cswiki	216.9
Chleo	dewiki	2042.1
ChlupataBeruska	cswiki	250.0
Chmee2	cswiki	483.1
Cho-ji	jawiki	1149.3
ChoG	dewiki	679.1
ChoHyeri	itwiki	2403.0
Chochocho907753	kowiki	52.1
ChocoBaylor	zhwiki	422.0
Chocoholic2017	enwiki	51.0
ChocolateRabbit	enwiki	2068.0
Choess	commonswiki	7022.3
Choi 1209	zhwiki	32.0
Choihei	zhwiki	4429.8
Choisunghan	kowiki	3208.0
CholaWiki	srwiki	25.0
Cholek12	enwiki	66.3
Cholo Aleman	dewiki	7238.5
ChongDae	kowiki	4891.2
Chongkian	commonswiki	65325.1
ChopShoppe	enwiki	20.0
Chorobek	kywiki	961.3000000000001
Chosen Um	enwiki	129.0
Chotdilpelagi	enwiki	54.0
Chotimir	plwiki	73.0
Chou0416	zhwiki	121.0
Chou0529	enwiki	17.0
Choufanging	zhwiki	966.5
ChoumX	frwiki	3349.5
ChouxMonster	enwiki	68.0
ChowKam2002	enwiki	151.0
Chowbok	enwiki	473.1
Chprem	enwiki	336.0
Chrallle	dawiki	283.1
Chrhas	dawiki	1078.1
ChriKo	swwiki	1435.2
Chricho	dewiki	1144.8
Chrille97	dewiki	386.0
Chrimas1	enwiki	131.0
Chririn	jawiki	132.2
Chris Calvin	enwiki	2526.0
Chris Capoccia	enwiki	3794.1
Chris Caven	enwiki	73.0
Chris Chittleborough	enwiki	63.0
Chris Jianglin	zhwiki	130.0
Chris Keating	enwiki	135.0
Chris Lemke	dewikiversity	41.0
Chris Liak	enwiki	485.0
Chris Light	commonswiki	11031.0
Chris McFeely	enwiki	173.0
Chris Reibel	enwiki	405.0
Chris Ssk	enwiki	72.3
Chris Ying	zhwiki	1509.0
Chris a liege	frwiki	27004.2
Chris die Seele	commonswiki	9379.0
Chris j wood	commonswiki	16130.099999999999
Chris the speller	enwiki	32091.5
Chris troutman	enwiki	9719.8
Chris-dlc	plwiki	144.2
Chris-schanz	dewiki	23.0
Chris.astrtas565	enwiki	663.0
Chris.urs-o	wikidatawiki	6541.499999999995
Chris.w.braun	dewiki	1370.1
Chris0282	enwiki	903.2
Chris06	commonswiki	2775.6
Chris1834	enwiki	228.0
Chris55	enwiki	250.0
Chris81w	enwiki	46.0
Chris857	enwiki	538.3
Chris93	frwiki	7647.9
ChrisCarss Former24.108.99.31	enwiki	1224.0
ChrisCheekos	enwiki	360.0
ChrisCivilEngineer	dewiki	53.0
ChrisE18	frwiki	26.0
ChrisEditions	eswiki	59.0
ChrisHardy	dewiki	6431.2
ChrisLo	enwiki	151.0
ChrisMartinYoung	enwiki	1054.0
ChrisMorris1234	enwiki	2476.0
ChrisP2K5	enwiki	231.0
ChrisPsi	svwiki	302.3
ChrisPtDe	frpwiki	808.4000000000001
ChrisStuggi	dewiki	104.0
ChrisTakey	enwiki	122.0
ChrisTheDude	enwiki	4013.7
ChrisTheWhaleKing	enwiki	47.0
ChrisTofu11961	enwiki	75.0
Chrisahn	enwiki	170.4
Chrisaix	frwiktionary	22684.0
Chrisaliv	dewiki	473.6
Chrisanchez	eswiki	186.0
Chrisandres	dewiki	300.9
Chrisandtaund	enwiki	45.0
Chrischerf	dewiki	1652.6
Chrisclear	enwiki	131.0
Chrisdevelop	enwiki	2646.0
Chrisdoyleorwell	enwiki	17266.0
Chrishm21	enwiki	1965.0
Chrishonduras	enwiki	897.1
Chrisi1964	dewiki	252.0
Chrisisreed	enwiki	33.0
Chrisixx	enwiki	87.0
Chrisj8910	enwiki	694.0
Chriskichau	zhwiki	208.3
Chrislin0939	zhwiki	75.0
Chrism	enwiki	1415.2
Chrismagnus	frwiki	241.1
Chrisportelli	mtwiki	460.5
Chrisq98	enwiki	129.0
Chrisric	frwikisource	8307.0
Chrisrow	enwiki	76.0
Chrissymad	enwiki	34815.0
ChristTrekker	enwiki	216.1
ChristZhou1989	zhwiki	145.0
Christelle Molinié	commonswiki	2912.000000000001
ChristensenMJ	enwiki	1519.3
ChristiaanPR	nlwiki	1046.2
Christian Allasino	itwiki	2667.0
Christian Duprez	commonswiki	106.0
Christian Ferrer	commonswiki	41135.1
Christian Giersing	dawiki	1101.6
Christian Imboden	dewiki	2089.1
Christian Kongjini	itwiki	84.0
Christian M. (2016)	enwikiquote	1012.0
Christian Marie	frwiki	23.0
Christian Muir	frwiki	1386.3999999999999
Christian Ries	lbwiki	304.1
Christian Sakowski	dewiki	93.0
Christian Shazam	ptwiki	185.0
Christian Thorwest	dewiki	98.3
Christian Zeledón	eswiki	126.0
Christian aus Schleswig-Holstein	dewiki	492.1
Christian b219	dewiki	247.0
Christian-bauer	dewikibooks	2151.0
Christian1311	commonswiki	231.5
Christian140	dewiki	1107.6
Christian1895	eswiki	105.0
Christian1985	dewiki	548.5
Christian28TMA	frwiki	1665.0
Christian47	svwiki	670.7
Christian75	enwiki	23321.8
ChristianH	ptwiki	6177.3
ChristianJosephAllbee	enwiki	505.0
ChristianKl	wikidatawiki	1516.2000000000005
ChristianSW	wikidatawiki	3340.200000000001
Christianauthor	enwiki	98.0
Christiangamer7	enwiki	326.0
Christianster94	enwiki	214.0
Christina Malyon	enwiki	45.0
Christine R. Auer	dewiki	1030.9
Christine.ro	frwiki	253.0
ChristineCox	enwiki	31.0
ChristmasCrackers	enwiki	253.0
Christo	commonswiki	630.0
Christo Jones	nlwiki	487.3
Christo kit	enwiki	58.0
Christof Ellger	dewiki	51.0
Christof46	dewiki	740.8
Christoffre	enwiki	208.29999999999998
Christoph Pfaffmann	dewikiversity	83.0
ChristophDemmer	dewiki	7439.1
Christophe.Finot	commonswiki	1560.4
Christophe1946	frwiki	166.0
ChristopheBarne	enwiki	76.0
Christophenave	frwiki	231.0
Christopher Schwarzkopf (WMDE)	commonswiki	791.0
Christopher Simpson	eswiki	58.1
Christopher j hogg	enwiki	474.0
Christopher1010	eswiki	345.0
Christopher2625649908	enwiki	479.5
ChristopherF	enwiki	450.0
Christopherdgreen	enwiki	63.0
Christophorus77	dewiki	135.0
ChristosV	dewiki	302.7
Christo~commonswiki	commonswiki	1538.0
Christrinh11	enwiki	52.0
Chrisvanlang	enwiki	81.1
Chrisvls	enwiki	63.0
Chrisvomberg	dewiki	255.6
ChrizzCS	dewiki	825.1
Chroll	frwikisource	1668.0
Chrome Boy	enwiki	28.0
ChromeGames923	enwiki	174.1
Chromedomemalone	enwiki	38.0
Chronica116	jawiki	967.1
Chronist 47	dewiki	956.1
Chronograph 1985	enwiki	48.0
Chronolegion	ruwiki	257.1
Chronus	ptwiki	17340.2
ChrstphrChvz	enwiki	36.0
Chrumps	plwiki	2429.2
ChrvA	dewiki	204.0
ChryZ MUC	enwiki	448.0
Chrysanthemumgoyo	enwiki	17.0
Chrysopras	dewiki	87.0
Chrzwzcz	cswiki	2816.0
Chsh	enwiki	254.0
Chtra	enwiki	18.0
Chtrede	dewiki	7730.7
Chu	commonswiki	553.1
Chu benedict	zhwiki	202.1
ChuChu	enwiki	576.0
Chuaje	eswiki	81.0
Chubbles	enwiki	5566.6
ChubbyWimbus	enwikivoyage	771.1
Chuchuchuｓｏｎｇ	jawiki	56.0
Chuck Entz	enwiktionary	10260.2
Chuck Harmison	enwiki	179.0
Chuck.vera	enwiki	162.0
ChuckMaurice	frwiki	57.0
ChuckNoll vs Vince Lombardi	enwiki	804.8
Chuckhoffmann	enwiki	32.0
Chuckys59	frwiki	1435.0
Chudo21	ruwiki	51.0
Chuenxx	zhwiki	41.0
Chuige.cp	viwiki	27.0
Chukahae (축하해)	enwiki	528.0
Chukmunk	enwiki	68.0
Chukovsky	hywiki	19.3
Chumchum7	enwiki	380.0
Chumwa	commonswiki	3773.0
Chun03	jawiki	522.1
Chun1008	zhwiki	73.0
Chunkylefunga	enwiki	76.0
Chunlaw	zhwiki	88.2
Chuntuk	enwiki	489.0
ChunyangD	enwiki	49.0
Church	enwiki	282.0
Church of emacs	commonswiki	161.1
Chus-2315	eswiki	26.0
Chusall	commonswiki	13.0
Chusec	eswiki	1270.7
Chuusei1312	frwiki	202.0
Chuuuvak	ukwiki	139.2
Chuvash2017	cvwiki	1891.6
Chuyenkenamtong	viwiki	73.0
Chuyenvegame91	viwiki	55.0
Chvilin	zhwiki	26.0
Chvsanchez	eswiki	107.1
Chw7396	kowiki	7345.0
Chymicus	enwiki	106.0
Chyntiaar	enwiki	179.0
Châtillon	frwiki	107.1
Ci2130cts	zhwiki	46.0
CiaPan	plwiki	2735.1
Ciacho5	plwiki	9372.6
Ciampix	metawiki	255.4
Ciao57	itwiki	955.8000000000002
Ciao89	itwiki	76.0
Ciao987	itwiki	30.0
Ciaopigi	itwiki	50.0
Ciarapow	enwiki	33.0
CiarraiThiar	enwiki	121.1
Ciaurlec	commonswiki	2352.5
CiboloBuffalo	enwiki	79.0
Ciccio Filippo	itwiki	188.0
Ciccio silvi	itwiki	688.6
Cicciopantera	itwiki	170.0
Cicerellus	frwiki	131.0
Cicero Moraes	commonswiki	52.0
CiceroCiceronis30091997	itwiki	19.0
Cichin	itwiki	302.2
Ciciban	dewiki	2615.0
Cicignanese	itwiki	1361.9
CickSlowUnion	ukwiki	553.6
Cicku	zhwiki	807.1
Cicognac	itwiki	208.0
Cidanalta	ptwiki	216.9
Ciel Phantomhive (River and John)	ruwiki	145.0
Ciell	nlwiki	1648.0
Ciencia Al Poder	mediawikiwiki	1091.2
Cientific124	enwiki	736.1
Ciernik M	skwiki	352.3
Cifc chile	eswiki	3857.0
Cigarman	dewiki	175.0
Cihuaweb	eswiki	104.3
Ciiseciise007	enwiki	247.0
Ciliatedflower	enwiki	82.0
Cimamaga	ptwiki	136.2
Cimbail	dewiki	3329.2
Cimbalom	commonswiki	130.0
Cimbom1991	dewiki	2247.6
Cimon Avaro	fiwiki	800.8
Cinci828	enwiki	56.0
Cinciterps7	enwiki	27.0
Cincivideo	enwiki	47.0
Cincleat2781	jawiki	95.0
Cincotta1	enwiki	602.8
Cinderella157	enwiki	3029.0
Cindri	cawiki	317.4
Cindy.cicalese	mediawikiwiki	341.0
Cindylover1969	enwiki	309.0
Cindypao507	eswiki	53.0
Cineart7	itwiki	52.0
Cinefilo017	itwiki	253.8
Cinema buff	enwiki	23.0
Cinema83	itwiki	60.0
CinemaLover24680	enwiki	214.0
Cinemantique	ruwiktionary	43638.9
Cinemaville	frwiki	207.0
Cinepia	rowiki	51.0
Cineplex	enwiki	459.2
Cinghiale7512	itwiki	837.9
Cinilha matheus	ptwiki	666.0
Cinmad	itwiki	346.2
Cinnamonsweets	enwiki	1467.0
Cinto	itwiki	454.6
CinéStar24	frwiki	88.0
Cinémaniac	frwiki	6606.0
Cinéphilkino	frwiki	675.5
Cip Ri	enwiki	938.2
Cipika	enwiki	140.3
Cipintina	itwiki	61.0
Circa73	enwiki	808.0
Circeus	specieswiki	494.9
Cirdan	wikidatawiki	8478.300000000003
Cirolchou	enwiki	882.3
Cirque Spain	enwiki	32.0
Cirrpdf	enwiki	124.0
Cisco79	itwiki	1877.0
Ciscocaine	frwiki	97.0
Cisdine	zhwiki	286.5
Ciseleur	frwiki	156.0
Ciska	itwiki	65.0
Ciski321	enwiki	76.0
Ciszema	plwiki	2690.4
Citius Altius Fortius	dewiki	3821.2
Citobun	enwiki	4801.8
City with	jawiki	1397.0
City.town.Village	jawiki	55.4
Citybuild122	enwiki	187.0
Ciuffettina	itwiki	112.0
Civa	commonswiki	3649.1
Civa61	itwiki	9474.9
Civertan	commonswiki	481.0
Civil Engineer 3	enwiki	237.0
Civvì	itwiki	11004.599999999999
Ciwat	thwiki	3528.0
Cizzma	ruwiki	61.0
Cj1340	enwiki	138.0
Cjackh	zhwiki	397.9
Cjcody2010	enwiki	84.0
Cjhard	enwiki	1368.1
Cjkotecki	wikidatawiki	593.8000000000002
Cjp24	commonswiki	10706.0
Cjrother	enwiki	433.0
Cju1688899	zhwiki	1635.0
Cjw1	enwiki	49.0
Cjwilky	enwiki	1276.2
Ck290862	zhwiki	47.0
Ck4829	enwiki	359.0
Ckck	kowiki	16128.0
Ckfasdf	enwiki	548.4
Ckgjl	arwiki	335.2
Ckh3111	zhwiki	1840.9
Ckleinvehn	enwikiversity	85.0
Ckoerner	enwiki	462.3
Ckolobo1989	idwiki	26.0
Ckonstan	enwiki	227.0
Ckruschke	enwiki	567.0
Cks116	zhwiki	938.0
CkwanSZEskt	zhwiki	26.0
Clacciallo	itwiki	219.0
Cladeal832	enwiki	536.2
Cladioy88	enwiki	87.3
Claen edon	dewiki	401.7
ClairPrécisConcis	frwiki	737.5
Claire-Oran	frwiki	94.5
Clairele	frwiki	270.0
Clamobio	eswiki	549.7
Clapp92	ptwiki	15.0
Clappingsimon	enwiki	46.0
Claracuello	cawiki	27.0
Claradoc	frwiki	110.0
Clarawolfe	enwiki	1044.0
ClareTheSharer	enwiki	124.0
Claresmum	enwiki	26.0
Clarice Reis	ptwiki	4989.9
Clarinetguy097	enwiki	567.7
Clarinetjo	frwiki	80.4
ClarityKTMpls	enwiki	575.0
Clarityfiend	enwiki	15703.8
Clarkcj12	simplewiki	4887.400000000001
Clarus Moof	jawiki	194.0
Clashix	frwiki	73.1
Clasonsf	eswiki	29.0
Class455	enwiki	823.2
Classic film	enwiki	774.0
ClassicOnAStick	enwiki	9254.1
Classicalfan626	enwiki	129.2
Classicalmusicfreak	dewiki	206.2
Classiccardinal	frwiktionary	5379.1
Classiccars757	enwiki	14.0
Classicfilms	enwiki	1261.1
Classicwiki	enwiki	6970.3
Claud Dadur	ruwiki	2844.5
Claude J	dewiki	22563.7
Claude Zygiel	frwiki	179.0
Claude van der Grift	itwikivoyage	4996.3
Claude villetaneuse	frwiki	3131.2
Claude-André Dessibourg	frwiki	22.0
ClaudeH	frwiki	103.0
Claudefà	cawiki	16048.4
Claudevsq	enwiki	1102.0
Claudia Rey	itwiki	74.3
Claudia.Garad	metawiki	487.0
ClaudiaWanderley	ptwikiversity	34.0
Claudieg	eswiki	21308.7
Claudile70	dewiki	101.0
Claudio Gioseffi	itwiki	2359.0
Claudio M Souza	ptwiki	201.2
Claudio Ruffini	itwiki	689.0
Claudio barella	itwiki	348.0
ClaudioFaria	enwiki	43.1
Claudioverfuerth	dewiki	594.1
ClaudiusGothicus	srwiki	249.0
Claus	svwiki	28.8
Claus Obana	commonswiki	310.2
Clausgroi	ptwiki	93.0
Claush66	enwiki	112.1
Clausule	nlwiki	66.2
Clavelian	enwiki	186.0
Claviotyra	ruwiki	108.0
Claw of Slime	jawiki	2219.6
Clay70	enwiki	101.0
Claya08	dewiki	64.0
Clayoquot	enwiki	782.3
Claystripe	enwiki	70.0
Clayton Emery	enwiki	182.0
Clayton Forrester	enwiki	547.0
Clayton.mcfarland	enwiki	19.0
Claíomh Solais	enwiki	5413.1
Clblabla	eswiki	38.0
Clcasadio	itwiki	248.0
Cldw16	kowiki	616.1
CleW	viwiki	667.9
Clean Copy	enwiki	1111.0
Cleanupbabe	enwiki	138.0
ClecvolHAT	cywiki	90.3
ClemRutter	commonswiki	8783.4
Clemclar	frwiki	317.2
Clemens Schmillen	cawiki	547.0
Clemens Stockner	dewiki	5907.7
Clemensfranz	dewiki	3622.1
Clements1997	enwiki	392.0
Clepsydrae	enwiki	150.0
Clerkon	ruwiki	2923.0
Clesam11	enwiki	595.0
CleverConservative1	enwiki	302.0
CleverRaccoon	ruwiki	758.7
Clh1697	enwiki	41.0
Clibenfoart	dewiki	5166.1
Clic	commonswiki	4467.0
Clicklander	elwiki	1310.9
Clicriffhard	enwiki	114.0
Clifford Mill	enwiki	760.0
Cliftonian	enwiki	579.1
Climebear	enwiki	42.0
Climent Sostres	cawiki	839.2
Clindberg	commonswiki	705.1
Clio987	enwiki	67.0
Clithering	zhwiki	1353.9
Clive sweeting	enwiki	209.0
ClivePIA	enwiki	84.0
Clivemacd	enwiki	447.1
Clockery	enwiki	505.1
Clodion	frwiki	4815.9
Cloefor	plwiki	15379.0
Cloigtheach	enwiki	18.0
Cloj	itwiki	2135.4
Clonetopia	nlwiki	106.0
Clonewayx	commonswiki	453.7
Cloptonson	enwiki	880.0
Closeapple	commonswiki	10405.3
Closedbookchap	enwiki	105.0
Cloud S	enwiki	21.0
Cloud200	enwiki	220.0
Cloud4485	frwiki	38.0
CloudKade11	enwiki	525.0
Cloudbound	enwiki	1397.9
Cloudman	dewiki	412.3
CloudyBark50924	enwiki	317.0
Cloudz679	enwiki	5468.699999999999
Clovaspark9	enwiki	130.0
Cloverfield2Y	enwiki	187.0
Cloverleaf II	commonswiki	1144.2
CloversMallRat	enwiki	427.0
ClovisMMIII	enwiki	66.0
ClovisXI	frwiki	1377.6
Clowns und Kinder	nowiki	149.0
Clpo13	enwiki	5990.7
Clrichey	enwiki	113.0
Cls14	enwiki	796.3
Cls98	enwiki	156.0
Club Educate	enwiki	43.0
Club2birre	itwiki	471.1
ClubChris	ptwiki	652.9
Clubjustin	enwiki	1291.1
Clucs	cawiki	303.7
ClueCog	enwiki	47.0
Clump	mediawikiwiki	453.0
Clumsy and stupid	frwiki	786.5
Clusternote	commonswiki	34864.9
Clutching	fawiki	384.6
Cly050718	zhwiki	25.0
Clyde DeForest Switzer	enwiki	151.0
Cléééston	ptwiki	8988.0
Cm95	dewiki	517.2
Cmacauley	enwiki	358.0
Cmasi	commonswiki	1228.1
Cmathew12	ruwiki	2358.9
Cmcalpine	enwiki	498.1
Cmdireland	enwiki	243.0
CmdrDan	enwiki	332.1
Cmercon	commonswiki	115.0
Cmett003	enwiki	172.0
Cmglee	enwiki	978.4
Cmguy777	enwiki	4072.0
Cminds	hewiki	57.0
Cmlau	zhwiki	258.1
Cmm3	enwiki	953.0
Cmonzonc	eswiki	35.4
Cmr08	enwiki	11865.0
Cmrobinson	enwiki	100.0
Cms metrology	dewiki	144.0
Cms.cms	enwiki	82.0
Cmuelle8	commonswiki	7128.0
Cnao07	jawiki	37.0
Cnapta	viwiki	58.1
Cnbrb	commonswiki	7057.7
Cncs wikipedia	enwiki	3417.3
Cnevis	fawiki	162.0
Cnilep	enwiktionary	1730.1
Cnrowley	enwikibooks	211.0
Cnrtgn	enwiki	23.0
Cntrational	enwiki	49.1
Cnvery	enwiki	337.0
Cnwilliams	enwiki	9755.0
Cnzx	enwiki	488.4
CoNtEuGoLiNo	itwiki	1381.8
Coachcon15	enwiki	43.0
Coal town guy	enwiki	471.0
CoatbridgeChancellor	enwiki	3917.0
Cobalt	jawiki	91.0
Cobaltcigs	enwiki	92.0
Cobaltous	enwiki	241.0
Cobaltwolf	rowiki	211.1
Cobalt~frwiki	frwikisource	6178.5
Cobanyastigi	trwiki	432.7
Cobatfor	commonswiki	27965.8
Cobber17	frwiki	3923.8
Cobblet	enwiki	3258.1
Cobra bubbles	frwiki	7128.400000000001
CobraDragoon	enwiki	221.0
Cobras638	zhwiki	152.0
Cocacolakogas	viwiki	342.6
Coccyxgrue	frwiktionary	379.0
Cocoabutter	enwiki	78.0
Cocoaguy	enwiki	163.1
Cocohead781	enwiki	2768.0
Cocojean29	frwiki	380.1
Cocokoko	jawiki	51.0
Cocolacoste	eswiki	1493.7
Cocolino1	dewiki	767.0
Cocollector	commonswiki	791.0
CoconutHead65	enwiki	58.0
Coconutic	ruwiki	2705.6
Cocopelli	enwiki	106.1
Cocoseven	jawiki	434.0
Cocu15	eswiki	238.3
Codas	commonswiki	24888.399999999998
Codc	dewiki	7730.7
Coddod	itwiki	30.0
Code	commonswiki	1349.0
CodeCurmudgeon	enwiki	492.1
CodeGuru	hewiki	972.0
CodeInconnu	enwiki	167.0
CodeMars04	enwiki	6204.8
CodeMonk	ruwiki	288.2
CodeTalker	enwiki	247.0
Codeetopixels	enwiki	18.0
Codename Lisa	enwiki	11006.0
Coderenius	enwiki	54.0
Coderzombie	enwiki	5550.0
Codex	frwiki	2969.2
Codice1000	itwiki	187.1
Codinoo	itwiki	40.0
Codmal	ruwiktionary	635.0
Codman	enwiki	36.0
Codrinb	commonswiki	787.3
Cody escouade delta	frwiki	2087.5
Cody9098	enwiki	167.0
Codydeadman	enwiki	15.0
Codyorb	enwiki	1162.0
Coemgenus	enwiki	2547.1
Coemgenv	enwiki	316.0
Coffee	enwiki	8505.0
CoffeeEngineer	frwiki	1455.3
CoffeeWithMarkets	enwiki	1307.0
Coffeebattle	dewiki	880.7
Coffeehot	ruwiki	300.0
Coffins	dewiki	5939.200000000003
Coffmieetasu	jawiki	64.0
Cofrade2016	eswiki	5208.9
Cogerman	frwikisource	42.0
CogitoErgoSum14	enwiki	408.0
Cognissonance	enwiki	4048.4
Cohee	enwiki	92.0
Cohenri	yiwiki	391.1
Cohoma23	hewiki	2012.7
Cohorscollo	dewiki	75.0
Coin945	enwiki	2659.8
Coingeek	enwiki	328.0
Coinmanj	enwiki	357.3
Coiqwigu	jawiki	66.0
Cojan	plwiki	592.8
Cojote	dewiki	13687.8
Col pr	ruwiki	62.0
ColaborarConBuenaFe	eswiki	2509.9
Coladar	enwiki	52.0
Cold Season	commonswiki	4793.2
Cold5004	ptwiki	66.0
ColdCut	dewiki	2638.1
ColdEel	frwiki	1538.9
Coldcakes22	ruwiktionary	8324.0
Coldcreation	enwiki	2681.1
Coldrain rock90	itwiki	106.0
Coldtrack	enwiki	500.0
Cole the wonder	enwiki	409.0
ColeB34	enwiki	157.0
Colgatepony234	enwiki	127.0
Colin	commonswiki	3365.0
Colin Douglas Howell	commonswiki	3721.9
Colin Ryan	enwiki	254.9
Colin.champion	enwiki	2137.0
Colin1990813	zhwiki	2316.0
Colindavies142	enwiki	158.3
Colinlangdon	enwiki	316.0
Colipon	enwiki	1400.5
Colldenncheses	enwiki	81.0
Collect	enwiki	608.0
Collector143	viwiki	113.0
Colliekar	nowiki	10678.1
Colling-architektur	commonswiki	3734.0
Collinsa2016	eswiki	259.4
Colliric	enwiki	241.0
Collister	dewiki	17.0
Colman2000	enwiki	511.0
Colokreb	frwiki	499.3
Colombia96	eswiki	612.0
Colombiacoffeejp	jawiki	14.0
Colomen	dewiki	466.2
Colonel Chef	frwiki	55.0
ColonelLight	enwiki	478.0
Colonies Chris	enwiki	32780.2
Colored	enwiki	422.0
Colorín al	eswiki	15.0
Colosseum~nowiki	nowiki	1467.0
Colourlight	enwiki	44.0
Colsu	commonswiki	679.0
Colt browning	ruwiki	638.6
Coltsfan	ptwiki	11097.1
Columna de Razta	eswiki	79.0
Colus	dewiki	99.1
Coluto	eswiki	305.0
ComQuat	dewiki	201.0
Comablack182	enwiki	136.0
Comandante~nlwiki	nlwiki	325.0
Comatmebro	enwiki	4323.0
Combi2000	bswiki	326.4
Comedian1018	enwiki	268.0
Cometcat1	enwiki	51.4
Comfr	enwiki	1762.2
Comicboy1996	enwiki	95.0
Comickepick	enwiki	69.0
Comingdeer	enwiki	259.0
Commander Chernyshov	ruwiki	119.0
Commander Shran	dewiki	2332.4
Commander-pirx	dewiki	5326.2
CommanderLinx	enwiki	207.0
CommanderOzEvolved	enwiki	132.1
Commissar1	enwiki	52.0
Common Senser	dewiki	188.1
CommonSentiments	enwiki	95.0
CommonsDelinker	commonswiki	139491.0
Communautaire	fiwiki	1707.0
Comnenus	enwiki	185.0
Comoestaz	jawiki	75.0
Comomo1203	jawiki	188.0
Comp.arch	enwiki	2814.0
Compassionate727	enwiki	218.1
Composer	huwiki	791.4
ComputerHotline	commonswiki	23333.0
Computerkid	dewiki	140.0
Compy90	enwiki	770.1
Comrade John	zhwiki	4360.3
ComradeUranium	fiwiki	5046.1
Comte de Dabois	enwiki	28.0
Comte0	enwiki	402.6
Comtebenoit	enwiki	72.1
Comuna de Paris	ptwiki	1571.6
Comy9	jawiki	659.2
Comyu	commonswiki	521.0
Conabito	eswiki	511.0
Conan06	zhwiki	113.1
Conan174	dewiki	1151.0
Conana007	enwiki	1324.0
Conantp	zhwiki	812.7
Conceited 2	nlwiki	450.0
Conceptru	ruwiki	148.0
Concord	dewiki	11018.0
Concordia1899	dewiki	114.0
Concus Cretus	enwiki	2162.9
Conde Edmond Dantès	ptwiki	10937.9
Conde da Wiki	ptwiki	2314.9
Condor3d	enwiki	483.4
Conformancenut347	enwiki	181.0
Confusius	dewiki	62.0
Congnamphuong	enwiki	150.0
Congolandia.g	itwiki	576.6
Conifer	enwiki	217.3
Conige	frwiki	72.2
Conjo123	enwiki	52.2
ConjurerDragon	dewiki	164.0
Conlinp	enwiki	1608.0
Conmon1015	enwiki	63.0
Connacht	itwiki	90.1
Conne982	dewiki	405.0
ConnectedEquality	enwiki	112.0
Connectnext321	enwiki	72.0
Connor Behan	enwiki	929.0
Connor McCormick	enwiki	250.0
Connor45778	enwiki	32.0
ConnorCGR	enwiki	53.0
Connorguy99	enwiki	30.0
Connormah	enwiki	2460.3
Conny	dewiki	992.2999999999998
Conopo	eswiki	1091.0
Conovaloff	enwiki	297.0
Conquistador	shwiki	4315.6
Conquistador2k6	enwiki	1048.0
Conr2d	kowiki	64.7
Conradventur	enwiki	25.0
Consbuonomo	itwiki	4989.6
Conscientiousness	ruwiki	65.0
Conservator.1985	ukwiki	89.3
Conservatrix	enwiki	1003.6
Consetetur	dewiki	1086.7
Conspiration	dewiki	295.0
Consta93	itwiki	38.0
Constant314	enwiki	528.0
ConstantEditor126	enwiki	34.0
Constantinidis	ruwiki	30.1
Constanza Verón (WMAR)	eswiki	2541.4
Consuelo Fernandez	eswiki	419.0
Consulnico	frwikisource	8002.2
Contaldo80	enwiki	1688.0
Contalle	frwiki	104.0
Conte Grievous	itwiki	32.2
Conte di Cavour	enwiki	1096.7
ContentEditman	enwiki	263.0
Contentx3	enwiki	20.0
Conteur-momentanement-indisponible	frwiki	844.8
ContinentalGT	jawiki	557.1
Continentaleurope	commonswiki	19837.9
Continua Evoluzione	itwiki	533.4
Contraexemplo	mediawikiwiki	2234.0
Contrast-Christian	dewiki	2150.4
Contreiras45	ptwiki	1615.3
Contribuidor da Wikipédia	commonswiki	484.6
ContributorQ	frwiki	13892.5
Convallaria majalis	ruwiki	5305.3
Convivial94	frwiki	28.0
Coobit	ruwiki	410.0
Cookie	commonswiki	6676.2
CookieA5	enwiki	56.0
CookieMonster755	enwiki	1736.3
Cookiehead	enwiki	215.0
Cookies1214	hewiki	238.0
Cookies4Me	nlwiki	163.7
Cookies4ever	commonswiki	2081.3
Cool Nerd	enwiki	112.0
Cool-sidney	dewiki	200.0
Cool55225	enwiki	91.0
Cool8912	enwiki	66.0
Cool90630	enwiki	1169.0
CoolJazz5	itwiki	1331.2
CoolKoon	enwiki	115.0
Coolabahapple	enwiki	10692.0
Coolagrawal1999	enwiki	623.0
Coolak	ruwiki	2200.1
Coolascool	enwiki	779.0
Coolcaesar	enwiki	666.1
Coolfoolcoolfool	enwiki	635.0
Coolgal2000	enwiki	88.0
Coolnerde	enwiki	65.0
Coolsinger198	enwiki	28.0
Coolskvor	cswiki	150.7
Cooltey	commonswiki	67.7
Coolvk07	enwiki	126.0
Coonskincowboy	enwiki	56.0
Cooper181	eswiki	300.2
Cooper2222	zhwiki	291.0
